locus_id,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
LLGL1,0.01073,0.00743,0.0,0.01112,0.0,0.0016,0.0,0.0,0.00168,0.0,0.0,0.02418,0.0,0.00046,0.0,0.00489,0.0,0.02088,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.00331,0.0,0.0,0.0,0.0,0.00227,0.0,0.0,0.0,0.00348,0.02694,0.0,0.00116,0.03653,0.01425,0.0
LLGL2,0.04298,0.02231,0.00392,0.038,0.008,0.01083,0.0,0.00215,0.00399,0.0,0.02473,0.44609,0.01201,0.00053,0.00068,0.26975,0.00264,0.01578,0.00944,0.00125,0.00472,0.01003,0.00256,0.0,0.00518,0.00769,0.00451,0.15025,0.38458,0.16083,0.13466,0.42398,0.02903,0.02991,0.11759,0.39364,0.00549,0.00529,0.5506,0.02431,0.21607,0.0
LPAR1,1.0,1.0,0.05555,1.0,0.02565,0.44447,0.0,0.42684,0.93689,0.0,1.0,0.06195,0.83333,0.15453,0.12969,0.93507,0.99186,0.13571,0.94077,0.02525,0.49215,0.3158,1.0,0.48387,0.97222,1.0,0.46667,1.0,0.68262,1.0,0.19317,1.0,0.12621,0.9,1.0,1.0,0.39816,0.80303,0.9465,0.34894,1.0,0.0
LPAR2,0.41643,0.10349,0.01598,0.06737,0.09834,0.01792,0.0,0.0039,0.0353,0.0,0.00333,0.1146,0.83821,1.0,0.00029,0.94671,0.00559,0.01289,0.00652,0.04938,0.08491,0.89466,0.02422,0.00752,0.00519,0.00519,0.12088,0.11868,0.25718,0.05846,0.1059,0.53396,0.20147,0.03457,0.13741,0.91804,0.01542,0.06243,0.58373,0.09976,0.53074,0.0
LPAR3,0.73216,0.04671,0.0,0.09749,0.06613,0.1369,0.0,0.0,0.61468,0.0,0.64848,0.10597,0.1682,0.0,0.0,0.6174,0.32531,0.63374,0.0171,0.00243,0.02488,0.00093,0.00699,0.00412,0.00348,0.28311,0.00414,1.0,0.17252,0.00175,0.02603,0.14266,0.01055,0.0,0.0,0.7578,0.33095,0.49438,0.87356,0.0,0.59784,0.0
LPAR5,0.62472,0.09621,0.64423,0.23112,0.625,0.30287,0.0,0.03331,0.40048,0.0,0.0,0.16804,0.57142,0.0,0.0,0.0175,0.51364,0.04257,0.16281,0.89285,0.2222,0.18608,0.625,0.66864,0.0,0.08332,0.18878,0.31981,0.0,0.00625,0.26215,0.11115,0.04545,0.0,0.02861,0.32604,0.06287,0.25,0.12967,0.26595,0.50001,0.0
LPIN1,1.0,0.7368,1.0,0.39339,0.7595,1.0,0.0,1.0,0.8462,0.0,1.0,1.0,0.45132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81781,1.0,0.81101,1.0,0.37144,0.48269,1.0,1.0,0.49323,0.58391,1.0,1.0,0.49442,0.32645,1.0,0.44275,0.76445,1.0,0.54193,0.0
LPIN2,0.01316,0.01163,0.00127,0.00218,0.00688,0.0,0.0,0.00928,0.01392,0.0,0.0,0.00712,0.0,0.00072,0.01562,0.00446,0.00223,0.04756,0.00909,0.00847,0.02284,0.0,0.0,0.00157,0.00252,0.00608,0.0057,0.0,0.00217,0.0,0.00166,0.00218,0.00147,0.01119,0.0,0.01436,0.00135,0.0,0.00106,0.00029,0.0,0.0
LRP2,0.44005,0.09077,0.01066,0.06792,0.06579,0.12682,0.0,0.78858,0.89493,0.0,0.09885,0.0382,0.173,0.09282,1.0,0.48061,0.36552,0.04328,0.22635,0.08329,0.19348,0.07375,0.38766,0.05124,0.31877,0.10271,0.0193,0.17118,0.04871,0.07706,0.29691,0.52029,0.24254,0.23083,0.03322,0.36327,0.31336,0.01086,0.32606,0.47368,0.4367,0.0
LRP5,0.48979,0.22803,0.35102,0.17506,0.18024,0.1829,0.0,0.22109,0.13755,0.0,0.1205,0.31774,0.16487,0.92343,0.2,0.79879,0.10511,0.18395,0.2116,0.17178,0.21463,0.07969,0.25915,0.37821,0.32026,0.20423,0.10752,0.19881,0.30722,0.3367,0.20992,0.62981,0.20733,0.15161,0.25715,0.92476,0.1502,0.3234,0.16176,0.10891,0.26109,0.0
LRP6,0.02077,0.00713,0.00231,0.00258,0.01196,0.00512,0.0,0.00095,0.00418,0.0,0.0,0.00979,0.00375,0.00131,0.00051,0.0107,0.00565,0.0,0.0,0.00311,0.00304,0.0,0.00142,0.00046,0.00344,0.00274,0.00334,0.0,0.02041,0.00085,0.00085,0.01296,0.00176,0.01998,0.00056,0.88788,0.02449,0.0,0.0,0.0,0.00146,0.0
LSP1,0.9526,0.82174,1.0,0.25976,1.0,0.75078,0.0,0.88202,0.89355,0.0,0.97827,0.89349,0.84135,0.3349,1.0,0.64604,1.0,0.77655,0.89217,0.84821,0.77474,0.7669,0.94935,0.97437,0.95978,0.84552,0.97,0.48382,0.83783,1.0,0.63648,0.3979,0.56909,0.97726,0.80509,0.77585,0.8986,0.81578,0.807,0.49025,0.95455,0.0
LTA,1.0,0.8182,0.92978,0.82823,1.0,1.0,0.0,1.0,1.0,0.0,0.79983,0.6087,1.0,1.0,0.0,1.0,1.0,0.80514,1.0,0.92526,1.0,1.0,1.0,1.0,0.96552,1.0,0.5619,0.46388,0.59415,1.0,0.8824,0.8,0.46189,1.0,0.6154,0.86804,1.0,0.82653,0.9,1.0,0.84614,0.0
LTB4R2,0.97561,0.8766,0.93335,0.9091,0.82145,0.86205,0.0,0.87095,0.96132,0.0,0.92855,0.51998,0.62962,1.0,1.0,0.84227,0.54286,0.8438,0.83514,0.8238,0.8294,0.7683,0.77419,1.0,0.77273,0.93753,0.972,1.0,0.92307,1.0,0.90034,0.68423,0.71745,0.55263,0.9758,0.2794,1.0,0.80002,0.94288,0.94445,0.94737,0.0
LTBP1,0.05736,0.01874,0.01442,0.00454,0.0,0.02518,0.0,0.01265,0.0,0.0,0.23287,0.01008,0.00485,0.00332,0.0,0.04339,0.0,0.00927,0.00304,0.00761,0.01352,0.0054,0.00586,0.00272,0.0055,0.01106,0.0173,0.02306,0.004,0.00126,0.00447,0.33928,0.0,0.00394,0.00172,0.15854,0.07809,0.00513,0.01745,0.00036,0.00824,0.0
LTBR,0.96737,0.8088,0.9754,0.89705,1.0,0.32355,0.0,0.5,0.1466,0.0,0.94285,0.79687,0.76365,0.33333,0.0,0.93745,0.86,0.11987,0.08693,0.95382,0.875,0.86001,0.13158,0.8117,0.9603,0.9815,0.7391,0.84313,0.9516,0.88097,0.9016,0.95455,0.88385,0.7273,0.98572,0.70862,0.46727,0.27273,0.97437,1.0,0.6667,0.0
LYN,0.06135,0.04316,0.00906,0.02759,0.00212,0.02691,0.0,0.0,0.0092,0.0,0.00801,0.14331,0.0,0.0,0.0,0.83771,0.0838,0.0,0.0,0.01377,0.0017,0.07656,0.00077,0.00668,0.0697,0.0071,0.0,0.09782,0.02477,0.05473,0.02807,0.52924,0.0635,0.00892,0.00116,0.00223,0.05742,0.0,0.0031,0.2437,0.32961,0.0
MAGI1,0.04217,0.01085,0.0,0.02005,0.03933,0.01252,0.0,0.00159,0.0088,0.0,0.00039,0.01852,0.02374,0.00282,0.0,0.06649,0.0017,0.00281,0.00803,0.00435,0.00575,0.0,0.00873,0.01417,0.00942,0.0,0.03401,0.00078,0.01799,0.0,0.12599,0.103,0.08752,0.06432,0.07968,0.49416,0.01409,0.0111,0.00564,0.05839,0.05017,0.0
MAGI2,0.88961,0.56043,0.0176,0.33379,0.02888,0.50078,0.0,0.93252,0.85739,0.0,0.60169,0.04851,0.39776,0.00063,0.95592,0.14507,0.40587,0.40905,0.4889,0.1134,0.28093,0.2028,0.91467,0.37414,0.00467,0.6496,0.14508,0.00801,0.02586,0.00161,0.05833,0.01086,0.05908,0.13821,0.02496,0.93496,0.74694,0.25708,0.05202,0.00291,0.00216,0.0
MAGI3,0.01123,0.0251,0.0,0.002,0.00255,0.00577,0.0,0.0025,0.0,0.0,0.0,0.00841,0.00024,0.00464,0.0,0.0,0.0,0.00356,0.00385,0.00629,0.00266,0.00383,0.00068,0.0,0.00305,0.00246,0.02045,0.0,0.0,0.0,0.0,0.0,0.0,0.00113,0.00105,0.019,0.00998,0.0,0.00675,0.0,0.0,0.0
MALT1,0.05128,0.05314,0.00253,0.0084,0.0,0.0,0.0,0.006,0.01575,0.0,0.01057,0.02459,0.02673,0.00671,0.0,0.01734,0.10883,0.00458,0.0198,0.01296,0.00464,0.03687,0.02167,0.01176,0.0075,0.00542,0.03461,0.0,0.00498,0.0,0.0399,0.02065,0.02727,0.01758,0.01333,0.00786,0.00345,0.01276,0.01349,0.04546,0.01829,0.0
MAML1,0.0,0.00192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00483,0.01016,0.00185,0.0,0.0,0.0,0.0,0.0,0.0,0.00653,0.0,0.0,0.0,0.00267,0.0,0.0,0.0,0.0,0.0,0.00166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00566,0.0,0.0,0.0
MAML2,0.01075,0.0027,0.0,0.01051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00502,0.0,0.0,0.0,0.03726,0.0303,0.0222,0.0,0.0,0.0,0.0194,0.0,0.0,0.0,0.0,0.00857,0.0,0.0,0.0,0.0,0.00341,0.0,0.0,0.01311,0.0,0.0,0.0,0.0,0.0
MAP2K1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.00438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02113,0.0,0.0,0.00598,0.0,0.00892,0.0,0.0,0.04286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K2,0.16852,0.10904,0.07388,0.08447,0.18919,0.11608,0.0,0.1125,0.14451,0.0,0.00473,0.12202,0.11043,0.0,0.28666,0.11643,0.14355,0.018,0.13553,0.0867,0.10313,0.04241,0.14234,0.1284,0.11037,0.12548,0.11467,0.05021,0.09716,0.19311,0.09269,0.16085,0.06928,0.08718,0.06224,0.11652,0.12111,0.12405,0.11399,0.11765,0.15129,0.0
MAP2K3,0.3342,0.17419,0.04501,0.06819,0.08962,0.04176,0.0,0.01287,0.14428,0.0,0.00898,0.17793,0.13697,0.0,0.0,0.20946,0.184,0.03693,0.19311,0.0884,0.10121,0.0,0.08049,0.20456,0.02676,0.02196,0.14943,0.13205,0.1617,0.19547,0.11487,0.0844,0.17901,0.25185,0.15106,0.29563,0.04026,0.02469,0.18147,0.11299,0.27879,0.0
MAP2K4,0.01364,0.00136,0.0,0.00646,0.01852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01946,0.00933,0.00481,0.0,0.01116,0.00629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00434,0.0,0.0,0.0,0.0
MAP2K5,0.0,0.00429,0.0,0.0,0.0,0.00352,0.0,0.00237,0.00332,0.0,0.0,0.00897,0.0,0.00287,0.0,0.0,0.0,0.00127,0.00239,0.00309,0.0,0.00253,0.00166,0.0,0.0,0.0,0.00189,0.0,0.0,0.0,0.00092,0.0,0.0009,0.0,0.0,0.00768,0.01283,0.02448,0.00148,0.0,0.00108,0.0
MAP2K6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11579,0.28573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33333,0.0,0.01449,0.0,0.0,0.0,0.0,0.44443,0.06383,0.0,0.0,0.0,0.0,0.0
MAP2K7,0.08325,0.36029,0.47757,0.06489,0.05946,0.07554,0.0,0.06228,0.05361,0.0,0.04037,0.46395,0.05185,0.0,0.08207,0.18027,0.02586,0.02277,0.36822,0.01814,0.10258,0.49889,0.65613,0.42824,0.16044,0.22194,0.19253,0.13625,0.21904,0.71652,0.09714,0.15392,0.22937,0.55905,0.28655,0.21884,0.06596,0.04724,0.69602,0.0055,0.11023,0.0
MAP3K1,0.0,0.00893,0.0,0.08235,0.09023,0.00904,0.0,0.0,0.0,0.0,0.0,0.34616,0.0,0.0,0.0,0.32547,0.0,0.0,0.0,0.0,0.08139,0.33337,0.03849,0.0,0.05881,0.01471,0.02113,0.0,0.33072,0.0,0.03507,0.0,0.0,0.0,0.0,0.02736,0.0,0.02223,0.0,0.17205,0.0,0.0
MAP3K11,0.03066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04194,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0061,0.0,0.00588,0.01666,0.00373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.02856,0.0
MAP3K12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02324,0.01166,0.0,0.0,0.0,0.03279,0.006,0.0,0.01139,0.04762,0.05882,0.05884,0.0,0.00794,0.0,0.03227,0.03124,0.0,0.30904,0.0,0.0,0.0,0.0,0.03607,0.01695,0.0,0.0,0.0,0.04878,0.04007,0.0,0.03333,0.05,0.0,0.0
MAP3K13,0.0049,0.02516,0.00228,0.0,0.00345,0.0,0.0,0.0,0.0,0.0,0.00278,0.0,0.0,1.0,0.0,0.00453,0.0198,0.00277,0.0,0.00527,0.00104,0.0,0.00244,0.0,0.0,0.00759,0.00338,0.0,0.0032,0.0,0.0,0.00831,0.00442,0.0,0.0,0.01368,0.01069,0.00362,0.00562,0.0,0.0,0.0
MAP3K14,0.0811,0.0349,0.0,0.01866,0.0,0.00166,0.0,0.00124,0.00315,0.0,0.0,0.03577,0.00062,0.0,0.0,0.001,0.0,0.00496,0.00358,0.00345,0.00404,0.0138,0.0,0.0,0.00119,0.00106,0.01395,0.0,0.00303,0.0,0.00109,0.00158,0.0,0.00786,0.0,0.00449,0.01346,0.00417,0.0,0.0,0.0,0.0
MAP3K3,0.0389,0.0155,0.00287,0.00934,0.00387,0.00699,0.0,0.0,0.0,0.0,0.00034,0.02074,0.0,0.00038,0.0,0.00402,0.00219,0.00331,0.00153,0.00081,0.01256,0.00064,0.00073,0.00328,0.00247,0.00205,0.01142,0.0,0.01938,0.0,0.0038,0.0054,0.0,0.00292,0.0,0.00805,0.00683,0.0087,0.00207,0.00524,0.0034,0.0
MAP3K4,0.00327,0.00853,0.00108,0.00173,0.0,0.0,0.0,0.012,0.00396,0.0,0.0,0.01188,0.01078,0.0066,0.0,0.00644,0.05661,0.03333,0.0086,0.00163,0.0,0.0,0.01826,0.0,0.0,0.0,0.00679,0.0,0.0,0.0,0.00992,0.0,0.0,0.01523,0.0,0.00918,0.0,0.0,0.0,0.0,0.00995,0.0
MAP3K5,0.00736,0.01421,0.0,0.01258,0.0146,0.00207,0.0,0.00089,0.00505,0.0,0.0006,0.03375,0.00462,0.00241,0.00028,0.00099,0.00305,0.01204,0.00792,0.00159,0.00754,0.0,0.00185,0.00282,0.00172,0.01595,0.00234,0.0,0.00447,0.00744,0.00214,0.00737,0.02214,0.00255,0.0,0.00662,0.00894,0.00657,0.00411,0.01415,0.00878,0.0
MAP3K6,0.05052,0.05232,0.00882,0.10125,0.01001,0.05662,0.0,0.03817,0.04987,0.0,0.01897,0.0,0.01767,0.00133,0.05127,0.06171,0.02623,0.06056,0.06755,0.00345,0.01298,0.00149,0.02014,0.04283,0.02124,0.04179,0.00407,0.08846,0.0,0.00962,0.0125,0.01861,0.0147,0.01191,0.00902,0.08608,0.0376,0.00445,0.01661,0.03818,0.02469,0.0
MAP3K7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00676,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K8,0.03054,0.02412,0.00707,0.00706,0.00169,0.00167,0.0,0.00177,0.0044,0.0,0.0,0.03701,0.00252,0.0,0.0,0.02628,0.00962,0.00394,0.01059,0.00134,0.00647,0.03519,0.00106,0.0041,0.00445,0.00852,0.00644,0.0,0.06799,0.0,0.01132,0.01482,0.01289,0.00769,0.0,0.06758,0.00755,0.00143,0.01685,0.0124,0.03797,0.0
MAP4K2,0.0796,0.17038,0.07174,0.02085,0.23455,0.13216,0.0,0.22159,0.09445,0.0,0.11435,0.10635,0.05957,0.12671,0.00544,0.09396,0.07196,0.14378,0.10659,0.06181,0.13003,0.1911,0.06657,0.1116,0.12842,0.11097,0.14444,0.02635,0.08118,0.10949,0.05338,0.09152,0.03432,0.15054,0.04598,0.35418,0.12037,0.07547,0.14106,0.02944,0.13475,0.0
MAP4K3,0.0,0.00427,0.00157,0.03095,0.0,0.00428,0.0,0.00224,0.00472,0.0,0.0,0.00215,0.0,0.0,0.0,0.04429,0.0,0.00551,0.0,0.00803,0.0,0.00834,0.0,0.01176,0.00132,0.05503,0.01075,0.0,0.00252,0.00421,0.0,0.0,0.0,0.0,0.01713,0.49492,0.0,0.0,0.01429,0.00186,0.00454,0.0
MAP4K4,0.21639,0.15545,0.20515,0.01858,0.04275,0.11445,0.0,0.16443,0.01919,0.0,0.00027,0.22709,0.13203,0.00102,0.20962,0.13958,0.08695,0.02481,0.05745,0.02247,0.12067,0.0107,0.00574,0.02365,0.13011,0.00869,0.04497,0.08036,0.01887,0.17146,0.14924,0.19864,0.07592,0.10518,0.18019,0.135,0.0208,0.00872,0.13008,0.1985,0.14416,0.0
MAPK1,0.02395,0.00419,0.0,0.00448,0.00869,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0041,0.00078,0.0,0.00413,0.0,0.0,0.00709,0.0,0.0,0.0,0.0,0.00373,0.0,0.01905,0.0,0.04487,0.0,0.0,0.0,0.0,0.00266,0.0089,0.0,0.0,0.0,0.0,0.10667,0.0,0.0,0.0
MAPK11,0.08232,0.1532,0.00224,0.01428,0.01618,0.006,0.0,0.05565,0.1713,0.0,0.01942,0.04102,0.04396,0.00047,0.15936,0.00272,0.04265,0.04771,0.03153,0.01069,0.00593,0.14463,0.01873,0.01706,0.0403,0.00246,0.00558,0.01646,0.02621,0.00115,0.01777,0.07985,0.05717,0.03789,0.02595,0.07902,0.00117,0.03114,0.01897,0.04764,0.04703,0.0
MAPK12,0.10687,0.21989,0.11665,0.31797,0.20879,0.07377,0.0,0.10055,0.60855,0.0,0.13281,0.20083,0.15398,0.0,0.11273,0.07027,0.79464,0.11764,0.57165,0.14754,0.10667,0.2086,0.34899,0.76085,0.27458,0.18043,0.16542,0.61882,0.25,0.04838,0.25991,0.51094,0.40415,0.45491,0.18908,0.26315,0.06631,0.2564,0.11154,0.64935,0.15789,0.0
MAPK13,0.82118,0.647,0.0,0.05805,0.45037,0.00398,0.0,0.00779,0.01153,0.0,0.00167,0.46426,0.13877,0.0,0.0,0.91304,0.33332,0.0025,0.01608,0.36816,0.16054,0.11891,0.00623,0.00862,0.00814,0.01365,0.00961,0.18784,0.34913,0.78195,0.76902,0.85715,0.85359,0.10656,0.08863,0.93584,0.01341,0.0,0.73939,0.8345,0.85416,0.0
MAPK14,0.14602,0.09814,0.37778,0.27787,0.07285,0.18206,0.0,0.12668,0.16608,0.0,0.15994,0.18414,0.02886,0.0019,0.0,0.3364,0.02833,0.30135,0.1,0.17572,0.29669,0.00535,0.01685,0.15508,0.32438,0.03499,0.04395,0.20869,0.19573,0.16376,0.03669,0.06927,0.0,0.09164,0.29037,0.26769,0.14862,0.14988,0.34233,0.00825,0.0,0.0
MAPK15,0.31723,0.09602,0.13771,0.09262,0.00896,0.09629,0.0,0.15472,0.27886,0.0,0.0115,0.18404,0.03687,0.00133,0.27077,0.37021,0.16688,0.17837,0.40358,0.14512,0.0291,0.11704,0.06836,0.10025,0.12108,0.11766,0.16234,0.28297,0.31348,0.10446,0.14876,0.34351,0.14507,0.03313,0.2358,0.81613,0.15293,0.1936,0.43628,0.18765,0.1181,0.0
MAPK3,0.0018,0.01671,0.00878,0.01224,0.0,0.0,0.0,0.01968,0.0,0.0,0.0,0.02093,0.00262,0.00248,0.45455,0.01942,0.00141,0.09156,0.01273,0.00884,0.00153,0.0,0.00494,0.00168,0.0,0.01527,0.00812,0.0,0.00527,0.0,0.00142,0.0,0.0,0.00878,0.0,0.00559,0.00688,0.0,0.00877,0.0,0.0,0.0
MAPK4,0.44451,0.05922,0.15986,0.12476,0.06572,0.31138,0.0,0.44613,0.50586,0.0,0.59234,0.08184,0.0724,0.0,0.75112,0.76813,0.18749,0.15029,0.21267,0.02848,0.04355,0.04472,0.02841,0.07439,0.57381,0.02353,0.05922,0.10211,0.08426,0.03903,0.06623,0.57799,0.02383,0.01378,0.08436,0.88846,0.12696,0.30111,0.15014,0.12863,0.14022,0.0
MAPK6,0.05127,0.08809,0.02036,0.02703,0.0,0.02597,0.0,0.03543,0.02985,0.0,0.07147,0.02551,0.01355,0.0,0.00043,0.0,0.0661,0.04951,0.0,0.00292,0.0,0.02228,0.04023,0.05696,0.02885,0.00769,0.0,0.10398,0.0,0.10545,0.01502,0.00649,0.00312,0.01502,0.04556,0.05735,0.05701,0.01601,0.00586,0.0,0.0,0.0
MAPK7,0.01224,0.01482,0.0,0.00552,0.0,0.13045,0.0,0.00576,0.00852,0.0,0.0,0.02165,0.00347,0.00265,0.0,0.0,0.0,0.0,0.01064,0.0038,0.0,0.0,0.00206,0.00119,0.0,0.0062,0.0,0.0,0.0,0.00098,0.0453,0.00767,0.0,0.00331,0.0,0.004,0.0,0.0,0.00737,0.0,0.01748,0.0
MAPK8,0.3594,0.12051,0.20379,0.01149,0.04575,0.00754,0.0,0.16194,0.14287,0.0,0.07557,0.19637,0.06647,0.0,0.33333,0.1854,0.0116,0.17126,0.04179,0.16691,0.17132,0.08162,0.11516,0.05512,0.10381,0.07471,0.11429,0.17115,0.18233,0.05779,0.0134,0.33662,0.05394,0.0894,0.0725,0.2244,0.11103,0.0,0.19838,0.34741,0.07438,0.0
MAPK8IP1,0.0,0.03438,0.0,0.04868,0.02585,0.125,0.0,0.02082,0.0,0.0,0.0,0.1625,0.0,0.00152,0.0,0.59758,0.0,0.35415,0.045,0.0459,0.0,0.0,0.0,0.0,0.625,0.18198,0.02112,0.0,0.00542,0.0,0.0611,0.0125,0.0038,0.03452,0.0,1.0,0.0095,0.02677,0.00555,0.0,0.0,0.0
MAPK8IP2,0.31541,0.11881,0.11718,0.03351,0.00567,0.18846,0.0,0.25105,0.3011,0.0,0.08529,0.25329,0.0341,0.00102,0.14286,0.75631,0.04,0.14476,0.07393,0.1131,0.12765,0.01566,0.01991,0.02485,0.66362,0.17344,0.36475,0.26693,0.02987,0.03122,0.04118,0.05278,0.00459,0.01995,0.0367,0.97272,0.15161,0.01852,0.05651,0.03105,0.00604,0.0
MAPK8IP3,0.0258,0.01186,0.00453,0.0,0.00519,0.00149,0.0,0.0,0.00255,0.0,0.0,0.00837,0.0,0.00138,0.0003,0.00366,0.00253,0.01265,0.0,0.00724,0.00252,0.0,0.0,0.00135,0.00587,0.00168,0.00943,0.0,0.00705,0.00033,0.00098,0.002,0.00547,0.01199,0.00301,0.00846,0.00447,0.00484,0.00601,0.00488,0.0,0.0
MAPK9,0.02157,0.02165,0.0,0.01126,0.00072,0.00114,0.0,0.0,0.0061,0.0,0.0,0.01682,0.00462,0.0021,0.00157,0.00244,0.00183,0.01462,0.00485,0.0015,0.00082,0.0,0.00411,0.00645,0.0043,0.00052,0.00164,0.0,0.01214,0.0,0.00235,0.00384,0.00731,0.00347,0.01905,0.03022,0.00703,0.00216,0.00764,0.04034,0.01761,0.0
MAPKAP1,0.00399,0.0,0.0,0.01071,0.0,0.00689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00235,0.0,0.0,0.0085,0.09036,0.0,0.0,0.00286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPKAPK2,0.0,0.04168,0.00962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPKAPK3,0.02814,0.04812,0.00551,0.01191,0.012,0.00517,0.0,0.05,0.01852,0.0,0.00767,0.0249,0.01567,0.00124,0.047,0.07739,0.0033,0.0149,0.01629,0.03072,0.02479,0.00962,0.01716,0.01675,0.00741,0.00911,0.02135,0.05948,0.00781,0.0096,0.00676,0.01772,0.0124,0.02285,0.01484,0.013,0.014,0.00533,0.01343,0.0,0.03284,0.0
MAPKAPK5,0.0,0.00968,0.0,0.0,0.0,0.0,0.0,0.0,0.01456,0.0,0.0,0.02673,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.01212,0.0,0.0,0.0,0.0,0.00953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPT,0.04762,0.01418,0.0909,0.0,0.0,0.06667,0.0,0.31112,0.8333,0.0,0.0,0.12346,0.0,0.0,0.0,0.3333,0.0714,0.26829,0.0,0.0,0.0,0.0,0.0,0.0,0.21818,0.16217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25923,0.0,0.43479,0.0,0.0,0.0
MATK,0.84635,0.60421,0.47411,0.36712,0.59596,0.57157,0.0,0.95399,0.81476,0.0,0.3644,0.20841,0.48332,0.00515,0.71326,0.38092,0.57236,0.77594,0.49235,0.25983,0.53228,0.37963,0.36192,0.52891,0.95287,0.71993,0.04703,0.56939,0.44417,0.65236,0.02334,0.40449,0.46951,0.16081,0.51716,0.89593,0.78879,0.75949,0.58302,0.16318,0.71189,0.0
MAVS,0.04168,0.03186,0.01033,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04245,0.0,0.0,0.00099,0.0,0.0,0.03575,0.0,0.01335,0.0,0.0,0.0,0.0,0.00127,0.00169,0.0,0.0,0.01144,0.0,0.00701,0.0,0.01181,0.0025,0.0,0.12579,0.00269,0.02306,0.00572,0.0,0.01053,0.0
MAX,0.07609,0.01556,0.00295,0.01378,0.0,0.0493,0.0,0.00312,0.003,0.0,0.00104,0.02388,0.04078,0.00085,0.00123,0.04181,0.00295,0.08079,0.01034,0.00437,0.01803,0.04444,0.00568,0.01881,0.0015,0.00433,0.0,0.01111,0.04717,0.0,0.03175,0.06115,0.0,0.00583,0.02778,0.05543,0.00268,0.00602,0.02865,0.04212,0.0069,0.0
MC2R,1.0,0.8889,0.0,0.1111,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5714,0.0,0.0,0.5,0.8333,0.125,0.2727,0.0,0.0,1.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.6667,0.0,1.0,1.0,0.0
